Time,Grid Price,Temp,Energy Demand (kW),Amount of Battery Recharge (kWh),Amount of Battery Discharge (kWh),Grid Power (kWh),Total Power,Battery Power Stored (kWh),Net Power Change (kWh),Cost of Time Step with Battery,Cumulative Cost with Battery,Cost of Time Step without Battery,Cumulative Cost without Battery,Savings with Battery
2019-01-01 00:00:00,2.0,36.7,3.53,0.0,3.0,0.5299999999999998,3.53,37.375,-3.0,1.8489999999999998,1.8489999999999998,7.06,7.06,5.211
2019-01-01 01:00:00,1.9,35.8,3.6200000000000006,0.0,3.0,0.6200000000000006,3.6200000000000006,32.50625,-3.0,1.967000000000001,3.8160000000000007,6.878000000000001,13.938,10.122
2019-01-01 02:00:00,1.9,33.8,3.8200000000000003,0.0,3.0,0.8200000000000003,3.8200000000000003,27.880937499999998,-3.0,2.3470000000000004,6.163000000000001,7.258,21.196,15.033000000000001
2019-01-01 03:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,23.486890624999997,-3.0,2.4090000000000007,8.572000000000003,7.0200000000000005,28.216,19.644
2019-01-01 04:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,19.312546093749997,-3.0,2.4090000000000007,10.981000000000003,7.0200000000000005,35.236000000000004,24.255000000000003
2019-01-01 05:00:00,1.7,33.0,3.9000000000000004,4.440892098500626e-16,2.9999999999999996,0.9000000000000008,3.9000000000000004,15.346918789062496,-2.999999999999999,2.3190000000000017,13.300000000000004,6.630000000000001,41.86600000000001,28.566000000000003
2019-01-01 06:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,11.57957284960937,-3.0,2.4090000000000007,15.709000000000005,7.0200000000000005,48.88600000000001,33.17700000000001
2019-01-01 07:00:00,1.7,32.4,3.9600000000000004,0.0,3.0,0.9600000000000004,3.9600000000000004,8.000594207128902,-3.0,2.4210000000000007,18.130000000000006,6.732,55.61800000000001,37.488
2019-01-01 08:00:00,1.6,32.0,4.0,0.0,3.0,1.0,4.0,4.600564496772456,-3.0,2.3890000000000002,20.519000000000005,6.4,62.01800000000001,41.499
2019-01-01 09:00:00,-0.8,31.6,4.04,2.9999999999834235,2.0040213401356407e-12,4.039999999997996,4.04,7.3705362719152525,2.9999999999814193,-5.631999999984609,14.887000000015396,-3.232,58.78600000000001,43.89899999998461
2019-01-01 10:00:00,0.0,31.5,4.05,1.5,1.354472090042691e-14,4.0499999999999865,4.05,8.502009458319474,1.4999999999999865,3.562261596812277e-15,14.8870000000154,0.0,58.78600000000001,43.89899999998461
2019-01-01 11:00:00,1.6,29.8,4.220000000000001,0.0,3.0,1.2200000000000006,4.220000000000001,5.0769089854035006,-3.0,2.741000000000001,17.6280000000154,6.752000000000002,65.53800000000001,47.909999999984606
2019-01-01 12:00:00,1.7,29.1,4.29,0.5884682908596566,2.4115317091403434,1.8784682908596566,4.29,3.000000117852639,-1.8230634182806869,4.828025028426742,22.45602502844214,7.293,72.83100000000002,50.374974971557876
2019-01-01 13:00:00,1.5,28.4,4.36,5.684341886080802e-14,2.999999999999943,1.3600000000000572,4.36,0.0,-2.9999999999998863,2.829000000000156,25.2850250284423,6.540000000000001,79.37100000000002,54.085974971557725
2019-01-01 14:00:00,2.0,28.0,4.4,1.3550023945714565e-15,0.0,4.4,4.4,1.3550023945714565e-15,1.3550023945714565e-15,8.800000000000004,34.0850250284423,8.8,88.17100000000002,54.08597497155772
2019-01-01 15:00:00,2.0,27.5,4.45,2.3979590728464707e-15,1.3550023945714565e-15,4.449999999999998,4.45,2.3302089531178976e-15,1.0429566782750141e-15,8.900000000000002,42.98502502844231,8.9,97.07100000000003,54.08597497155772
2019-01-01 16:00:00,2.1,27.5,4.45,0.0,2.3302089531178976e-15,4.4499999999999975,4.45,0.0,-2.3302089531178976e-15,9.344999999999995,52.33002502844231,9.345,106.41600000000003,54.08597497155772
2019-01-01 17:00:00,2.1,27.5,4.45,4.998636411963272e-15,0.0,4.45,4.45,4.998636411963272e-15,4.998636411963272e-15,9.345000000000011,61.67502502844232,9.345,115.76100000000002,54.085974971557704
2019-01-01 18:00:00,2.1,27.1,4.49,2.1508209791487047e-14,4.998636411963272e-15,4.489999999999995,4.49,2.1258277970888884e-14,1.6509573379523776e-14,9.429000000000036,71.10402502844235,9.429,125.19000000000003,54.085974971557675
2019-01-01 19:00:00,2.1,26.8,4.5200000000000005,1.3538535269936947e-14,2.1258277970888884e-14,4.519999999999979,4.5200000000000005,1.2475621371392502e-14,-7.719742700951937e-15,9.49199999999999,80.59602502844234,9.492,134.68200000000002,54.085974971557675
