Time,Grid Price,Temp,Energy Demand (kW),Amount of Battery Recharge (kWh),Amount of Battery Discharge (kWh),Grid Power (kWh),Total Power,Battery Power Stored (kWh),Net Power Change (kWh),Cost of Time Step with Battery,Cumulative Cost with Battery,Cost of Time Step without Battery,Cumulative Cost without Battery,Savings with Battery
2019-01-01 00:00:00,2.0,36.7,3.53,0.0,3.0,0.5299999999999998,3.53,37.375,-3.0,1.8489999999999998,1.8489999999999998,7.06,7.06,5.211
2019-01-01 01:00:00,1.9,35.8,3.6200000000000006,0.0,3.0,0.6200000000000006,3.6200000000000006,32.50625,-3.0,1.967000000000001,3.8160000000000007,6.878000000000001,13.938,10.122
2019-01-01 02:00:00,1.9,33.8,3.8200000000000003,0.0,3.0,0.8200000000000003,3.8200000000000003,27.880937499999998,-3.0,2.3470000000000004,6.163000000000001,7.258,21.196,15.033000000000001
2019-01-01 03:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,23.486890624999997,-3.0,2.4090000000000007,8.572000000000003,7.0200000000000005,28.216,19.644
2019-01-01 04:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,19.312546093749997,-3.0,2.4090000000000007,10.981000000000003,7.0200000000000005,35.236000000000004,24.255000000000003
2019-01-01 05:00:00,1.7,33.0,3.9000000000000004,4.440892098500626e-16,2.9999999999999996,0.9000000000000008,3.9000000000000004,15.346918789062496,-2.999999999999999,2.3190000000000017,13.300000000000004,6.630000000000001,41.86600000000001,28.566000000000003
2019-01-01 06:00:00,1.8,33.0,3.9000000000000004,0.0,3.0,0.9000000000000004,3.9000000000000004,11.57957284960937,-3.0,2.4090000000000007,15.709000000000005,7.0200000000000005,48.88600000000001,33.17700000000001
2019-01-01 07:00:00,1.7,32.4,3.9600000000000004,0.0,3.0,0.9600000000000004,3.9600000000000004,8.000594207128902,-3.0,2.4210000000000007,18.130000000000006,6.732,55.61800000000001,37.488
2019-01-01 08:00:00,1.6,32.0,4.0,3.765876499528531e-13,2.9999999999996234,1.0000000000003766,4.0,4.6005644967732096,-2.999999999999247,2.3890000000011065,20.519000000001114,6.4,62.01800000000001,41.498999999998894
2019-01-01 09:00:00,-0.8,31.6,4.04,2.999999999953693,5.60253333314742e-12,4.039999999994397,4.04,7.3705362718826395,2.9999999999480904,-5.6319999999569985,14.887000000044115,-3.232,58.78600000000001,43.89899999995589
2019-01-01 10:00:00,0.0,31.5,4.05,1.5,0.0,4.05,4.05,8.502009458288507,1.5,0.0,14.887000000044115,0.0,58.78600000000001,43.89899999995589
2019-01-01 11:00:00,1.6,29.8,4.220000000000001,0.6194402367534599,2.38055976324654,1.8394402367534606,4.220000000000001,6.315789458881001,-1.7611195264930801,4.560295975344913,19.44729597538903,6.752000000000002,65.53800000000001,46.090704024610986
2019-01-01 12:00:00,1.7,29.1,4.29,0.0,3.0,1.29,4.29,2.9999999859369506,-3.0,2.982,22.429295975389028,7.293,72.83100000000002,50.40170402461099
2019-01-01 13:00:00,1.5,28.4,4.36,3.0,0.0,4.36,4.36,5.849999986640103,3.0,11.040000000000001,33.46929597538903,6.540000000000001,79.37100000000002,45.90170402461099
2019-01-01 14:00:00,2.0,28.0,4.4,0.0,3.0,1.4000000000000004,4.4,2.5574999873080984,-3.0,3.589000000000001,37.05829597538903,8.8,88.17100000000002,51.11270402461099
2019-01-01 15:00:00,2.0,27.5,4.45,0.44250001269190165,2.5574999873080984,1.8925000126919018,4.45,0.3146250133264967,-2.1149999746161967,5.342622547429637,42.400918522818664,8.9,97.07100000000003,54.67008147718136
2019-01-01 16:00:00,2.1,27.5,4.45,9.02637897245259e-12,0.3146250133264967,4.1353749866735035,4.45,0.0,-0.31462501331747034,8.767033850538182,51.16795237335685,9.345,106.41600000000003,55.24804762664318
2019-01-01 17:00:00,2.1,27.5,4.45,1.7730171229193727e-14,0.0,4.45,4.45,1.7730171229193727e-14,1.7730171229193727e-14,9.345000000000038,60.51295237335688,9.345,115.76100000000002,55.24804762664314
2019-01-01 18:00:00,2.1,27.1,4.49,2.4085282496883812e-14,1.7730171229193727e-14,4.4899999999999824,4.49,2.319877393542413e-14,6.355111267690085e-15,9.429000000000018,69.9419523733569,9.429,125.19000000000003,55.24804762664313
2019-01-01 19:00:00,2.1,26.8,4.5200000000000005,9.840645240398615e-14,2.319877393542413e-14,4.519999999999977,4.5200000000000005,9.724651370721494e-14,7.520767846856201e-14,9.492000000000164,79.43395237335706,9.492,134.68200000000002,55.24804762664296
