Time,Grid Price,Temp,Energy Demand (kW),Amount of Battery Recharge (kWh),Amount of Battery Discharge (kWh),Grid Power (kWh),Total Power,Battery Power Stored (kWh),Net Power Change (kWh),Cost of Time Step with Battery,Cumulative Cost with Battery,Cost of Time Step without Battery,Cumulative Cost without Battery,Savings with Battery
2019-01-01 00:00:00,2.0,36.7,3.53,0.0,3.53,0.0,3.53,36.845,-3.53,0.9283899999999999,0.9283899999999999,7.06,7.06,6.131609999999999
2019-01-01 01:00:00,1.9,35.8,3.6200000000000006,7.993605777301127e-15,3.6200000000000006,0.0,3.6200000000000006,31.382750000000005,-3.6199999999999926,0.9520600000000154,1.8804500000000153,6.878000000000001,13.938,12.057549999999985
2019-01-01 02:00:00,1.9,33.8,3.8200000000000003,0.0,3.8200000000000003,0.0,3.8200000000000003,25.993612500000005,-3.8200000000000003,1.00466,2.885110000000015,7.258,21.196,18.310889999999986
2019-01-01 03:00:00,1.8,33.0,3.9000000000000004,0.0,3.9000000000000004,0.0,3.9000000000000004,20.793931875000006,-3.9000000000000004,1.0257,3.910810000000015,7.0200000000000005,28.216,24.305189999999985
2019-01-01 04:00:00,1.8,33.0,3.9000000000000004,1.1546319456101628e-14,3.9000000000000004,0.0,3.9000000000000004,15.854235281250014,-3.899999999999989,1.025700000000021,4.936510000000036,7.0200000000000005,35.236000000000004,30.29948999999997
2019-01-01 05:00:00,1.7,33.0,3.9000000000000004,0.0,3.9000000000000004,0.0,3.9000000000000004,11.161523517187513,-3.9000000000000004,1.0257,5.962210000000036,6.630000000000001,41.86600000000001,35.90378999999997
2019-01-01 06:00:00,1.8,33.0,3.9000000000000004,0.0,3.9000000000000004,0.0,3.9000000000000004,6.703447341328136,-3.9000000000000004,1.0257,6.987910000000037,7.0200000000000005,48.88600000000001,41.898089999999975
2019-01-01 07:00:00,1.7,32.4,3.9600000000000004,8.474122348069459e-14,3.9600000000000004,0.0,3.9600000000000004,2.4082749742618126,-3.9599999999999156,1.0414800000001443,8.02939000000018,6.732,55.61800000000001,47.58860999999983
2019-01-01 08:00:00,1.6,32.0,4.0,0.0,2.4082749742618126,1.5917250257381874,4.0,0.0,-2.4082749742618126,3.180136359411957,11.209526359412138,6.4,62.01800000000001,50.80847364058787
2019-01-01 09:00:00,-0.8,31.6,4.04,11.999999999999725,0.0,4.04,4.04,11.999999999999725,11.999999999999725,-12.83199999999978,-1.6224736405876428,-3.232,58.78600000000001,60.40847364058765
2019-01-01 10:00:00,0.0,31.5,4.05,6.0,4.05,0.0,4.05,13.349999999999735,1.9500000000000002,1.06515,-0.5573236405876427,0.0,58.78600000000001,59.34332364058765
2019-01-01 11:00:00,1.6,29.8,4.220000000000001,3.552713678800501e-15,4.220000000000001,0.0,4.220000000000001,8.46249999999975,-4.219999999999997,1.109860000000006,0.5525363594123633,6.752000000000002,65.53800000000001,64.98546364058765
2019-01-01 12:00:00,1.7,29.1,4.29,1.8628988772585314e-13,4.29,0.0,4.29,3.749374999999948,-4.2899999999998135,1.1282700000003167,1.68080635941268,7.293,72.83100000000002,71.15019364058733
2019-01-01 13:00:00,1.5,28.4,4.36,8.250625000000053,3.749374999999948,0.6106250000000522,4.36,8.063156250000056,4.501250000000105,14.277960625000144,15.958766984412824,6.540000000000001,79.37100000000002,63.4122330155872
2019-01-01 14:00:00,2.0,28.0,4.4,3.552713678800501e-15,4.4,0.0,4.4,3.2599984375000552,-4.399999999999997,1.1572000000000073,17.115966984412832,8.8,88.17100000000002,71.05503301558718
2019-01-01 15:00:00,2.0,27.5,4.45,0.0,3.2599984375000552,1.190001562499945,4.45,0.0,-3.2599984375000552,3.2373827140624045,20.35334969847524,8.9,97.07100000000003,76.71765030152478
2019-01-01 16:00:00,2.1,27.5,4.45,3.08000340839008e-13,0.0,4.45,4.45,3.08000340839008e-13,3.08000340839008e-13,9.345000000000647,29.698349698475887,9.345,106.41600000000003,76.71765030152415
2019-01-01 17:00:00,2.1,27.5,4.45,2.7689319221097018e-14,3.08000340839008e-13,4.449999999999692,4.45,1.2289302179146579e-14,-2.80311021617911e-13,9.344999999999494,39.04334969847538,9.345,115.76100000000002,76.71765030152464
2019-01-01 18:00:00,2.1,27.1,4.49,0.0,1.2289302179146579e-14,4.489999999999988,4.49,0.0,-1.2289302179146579e-14,9.428999999999979,48.47234969847536,9.429,125.19000000000003,76.71765030152466
2019-01-01 19:00:00,2.1,26.8,4.5200000000000005,1.1961376490857754e-13,0.0,4.5200000000000005,4.5200000000000005,1.1961376490857754e-13,1.1961376490857754e-13,9.492000000000251,57.964349698475615,9.492,134.68200000000002,76.7176503015244
2019-01-01 20:00:00,2.1,26.6,4.54,1.1023442057177787e-12,1.1961376490857754e-13,4.53999999999988,4.54,1.0963635174723497e-12,9.827304408092011e-13,9.534000000002095,67.49834969847771,9.534,144.216,76.7176503015223
2019-01-01 21:00:00,2.2,26.2,4.58,9.74736532202765,1.0963635174723497e-12,4.579999999998904,4.58,9.747365322027594,9.747365322026553,31.520203708458705,99.01855340693642,10.076,154.292,55.27344659306358
2019-01-01 22:00:00,2.8,25.7,4.63,0.0,4.63,0.0,4.63,4.629997055926213,-4.63,1.21769,100.23624340693642,12.963999999999999,167.256,67.01975659306358
